mdl-(1,2,0)-218-B273C570FB8BB638	vertices = (vtx-A12-170-n2-0, vtx-C03-91-0-2, vtx-A16-256-0-2)	Δ = 218	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 3 x (irr-A12-13)	(2) : 4.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(3) : 3 x (irr-A16-17) + 2 x (irr-A16-136)	(1,2) : 1 x (irr-A12-13, irr-C3-6-q)	(1,3) : 1 x (irr-A12-13, irr-A16-17)
mdl-(1,2,0)-218-ADC29D9D4553B356	vertices = (vtx-A12-170-n2-0, vtx-C03-91-0-2, vtx-C09-269-0-2)	Δ = 218	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A12-13)	(2) : 4.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(3) : 3 x (irr-C9-18-q) + 1 x (irr-C9-152)	(1,2) : 1 x (irr-A12-13, irr-C3-6-q)	(1,3) : 1 x (irr-A12-13, irr-C9-18-q)
mdl-(1,2,0)-218-175121BF14131638	vertices = (vtx-A12-170-n2-0, vtx-A05-93-0-2, vtx-A15-241-0-2)	Δ = 218	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 4 x (irr-A12-13)	(2) : 5 x (irr-A5-6) + 1 x (irr-A5-20-q)	(3) : 3 x (irr-A15-16) + 2 x (irr-A15-120)	(1,2) : 1 x (irr-A12-13, irr-A5-6)	(1,3) : 1 x (irr-A12-13, irr-A15-16)
mdl-(1,2,0)-218-6287DAA9456E7FD2	vertices = (vtx-A12-170-n2-0, vtx-A06-106-0-2, vtx-A15-241-0-2)	Δ = 218	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 3 x (irr-A12-13)	(2) : 3 x (irr-A6-7) + 2 x (irr-A6-21)	(3) : 3 x (irr-A15-16) + 2 x (irr-A15-120)	(1,2) : 1 x (irr-A12-13, irr-A6-7)	(1,3) : 1 x (irr-A12-13, irr-A15-16)
mdl-(1,2,0)-218-7819CDD7E2E33729	vertices = (vtx-A12-170-n2-0, vtx-C04-119-0-2, vtx-A15-241-0-2)	Δ = 218	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A12-13)	(2) : 3 x (irr-C4-8-q) + 1 x (irr-C4-27)	(3) : 3 x (irr-A15-16) + 2 x (irr-A15-120)	(1,2) : 1 x (irr-A12-13, irr-C4-8-q)	(1,3) : 1 x (irr-A12-13, irr-A15-16)
mdl-(1,2,0)-218-D0DF5BCFBEA28373	vertices = (vtx-A12-170-n2-0, vtx-A07-121-0-2, vtx-A14-226-0-2)	Δ = 218	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 3 x (irr-A12-13)	(2) : 3 x (irr-A7-8) + 2 x (irr-A7-28)	(3) : 3 x (irr-A14-15) + 2 x (irr-A14-105)	(1,2) : 1 x (irr-A12-13, irr-A7-8)	(1,3) : 1 x (irr-A12-13, irr-A14-15)
mdl-(1,2,0)-218-2C9206CFC191D1C2	vertices = (vtx-A12-170-n2-0, vtx-A07-121-0-2, vtx-C08-239-0-2)	Δ = 218	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A12-13)	(2) : 3 x (irr-A7-8) + 2 x (irr-A7-28)	(3) : 3 x (irr-C8-16-q) + 1 x (irr-C8-119)	(1,2) : 1 x (irr-A12-13, irr-A7-8)	(1,3) : 1 x (irr-A12-13, irr-C8-16-q)
mdl-(1,2,0)-218-46932B629DDA6913	vertices = (vtx-A12-170-n2-0, vtx-A08-136-0-2, vtx-A13-211-0-2)	Δ = 218	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 3 x (irr-A12-13)	(2) : 3 x (irr-A8-9) + 2 x (irr-A8-36)	(3) : 3 x (irr-A13-14) + 2 x (irr-A13-91)	(1,2) : 1 x (irr-A12-13, irr-A8-9)	(1,3) : 1 x (irr-A12-13, irr-A13-14)
mdl-(1,2,0)-218-523F27E6C9F39519	vertices = (vtx-A12-170-n2-0, vtx-C05-149-0-2, vtx-A13-211-0-2)	Δ = 218	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A12-13)	(2) : 3 x (irr-C5-10-q) + 1 x (irr-C5-44)	(3) : 3 x (irr-A13-14) + 2 x (irr-A13-91)	(1,2) : 1 x (irr-A12-13, irr-C5-10-q)	(1,3) : 1 x (irr-A12-13, irr-A13-14)
mdl-(1,2,0)-218-AB10C50D3DAA9EEE	vertices = (vtx-A12-170-n2-0, vtx-A09-151-0-2, vtx-A12-196-0-2)	Δ = 218	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 3 x (irr-A12-13)	(2) : 3 x (irr-A9-10) + 2 x (irr-A9-45)	(3) : 3 x (irr-A12-13) + 2 x (irr-A12-78)	(1,2) : 1 x (irr-A12-13, irr-A9-10)	(1,3) : 1 x (irr-A12-13, irr-A12-13)
mdl-(1,2,0)-218-D4CA6CD9165E2191	vertices = (vtx-A12-170-n2-0, vtx-A09-151-0-2, vtx-C07-209-0-2)	Δ = 218	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A12-13)	(2) : 3 x (irr-A9-10) + 2 x (irr-A9-45)	(3) : 3 x (irr-C7-14-q) + 1 x (irr-C7-90)	(1,2) : 1 x (irr-A12-13, irr-A9-10)	(1,3) : 1 x (irr-A12-13, irr-C7-14-q)
mdl-(1,2,0)-218-26B0858C43B9CA4E	vertices = (vtx-A12-170-n2-0, vtx-A10-166-0-2, vtx-A11-181-0-2)	Δ = 218	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 3 x (irr-A12-13)	(2) : 3 x (irr-A10-11) + 2 x (irr-A10-55)	(3) : 3 x (irr-A11-12) + 2 x (irr-A11-66)	(1,2) : 1 x (irr-A12-13, irr-A10-11)	(1,3) : 1 x (irr-A12-13, irr-A11-12)
mdl-(1,2,0)-218-8538D6F1D458BE8A	vertices = (vtx-A12-170-n2-0, vtx-C06-179-0-2, vtx-A11-181-0-2)	Δ = 218	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A12-13)	(2) : 3 x (irr-C6-12-q) + 1 x (irr-C6-65)	(3) : 3 x (irr-A11-12) + 2 x (irr-A11-66)	(1,2) : 1 x (irr-A12-13, irr-C6-12-q)	(1,3) : 1 x (irr-A12-13, irr-A11-12)
mdl-(1,2,0)-219-1A2FBB9851014030	vertices = (vtx-A12-170-n2-0, vtx-A05-92-0-2, vtx-A16-256-0-2)	Δ = 219	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 3 x (irr-A12-13)	(2) : 4 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(3) : 3 x (irr-A16-17) + 2 x (irr-A16-136)	(1,2) : 1 x (irr-A12-13, irr-A5-6)	(1,3) : 1 x (irr-A12-13, irr-A16-17)
mdl-(1,2,0)-219-F0A4815BEB36BA94	vertices = (vtx-A12-170-n2-0, vtx-A05-92-0-2, vtx-C09-269-0-2)	Δ = 219	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A12-13)	(2) : 4 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(3) : 3 x (irr-C9-18-q) + 1 x (irr-C9-152)	(1,2) : 1 x (irr-A12-13, irr-A5-6)	(1,3) : 1 x (irr-A12-13, irr-C9-18-q)
mdl-(1,2,0)-220-82280E5207230D9A	vertices = (vtx-A12-170-n2-0, vtx-A03-61-0-2, vtx-A19-301-0-2)	Δ = 220	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A12-13)	(2) : 3 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 3 x (irr-A19-20) + 2 x (irr-A19-190)	(1,2) : 1 x (irr-A12-13, irr-A3-4)	(1,3) : 1 x (irr-A12-13, irr-A19-20)
mdl-(1,2,0)-220-EFB53956F38B33FE	vertices = (vtx-A12-170-n2-0, vtx-A04-76-0-2, vtx-A18-286-0-2)	Δ = 220	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A12-13)	(2) : 3 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 3 x (irr-A18-19) + 2 x (irr-A18-171)	(1,2) : 1 x (irr-A12-13, irr-A4-5)	(1,3) : 1 x (irr-A12-13, irr-A18-19)
mdl-(1,2,0)-220-A678D5F7AE1F2BB0	vertices = (vtx-A12-170-n2-0, vtx-A04-76-0-2, vtx-C10-299-0-2)	Δ = 220	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 1 x (irr-A12-13)	(2) : 3 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 3 x (irr-C10-20-q) + 1 x (irr-C10-189)	(1,2) : 1 x (irr-A12-13, irr-A4-5)	(1,3) : 1 x (irr-A12-13, irr-C10-20-q)
mdl-(1,2,0)-220-DB6563128F43528A	vertices = (vtx-A12-170-n2-0, vtx-C03-89-0-2, vtx-A18-286-0-2)	Δ = 220	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 1 x (irr-A12-13)	(2) : 3 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(3) : 3 x (irr-A18-19) + 2 x (irr-A18-171)	(1,2) : 1 x (irr-A12-13, irr-C3-6-q)	(1,3) : 1 x (irr-A12-13, irr-A18-19)
mdl-(1,2,0)-220-74D09446F2C387AA	vertices = (vtx-A12-170-n2-0, vtx-C03-89-0-2, vtx-C10-299-0-2)	Δ = 220	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(2) : 3 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(3) : 3 x (irr-C10-20-q) + 1 x (irr-C10-189)	(1,2) : 1 x (irr-A12-13, irr-C3-6-q)	(1,3) : 1 x (irr-A12-13, irr-C10-20-q)
mdl-(1,2,0)-220-1C36EF1A9A5CF8D3	vertices = (vtx-A12-170-n2-0, vtx-A05-91-0-2, vtx-A17-271-0-2)	Δ = 220	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A12-13)	(2) : 3 x (irr-A5-6) + 2 x (irr-A5-15)	(3) : 3 x (irr-A17-18) + 2 x (irr-A17-153)	(1,2) : 1 x (irr-A12-13, irr-A5-6)	(1,3) : 1 x (irr-A12-13, irr-A17-18)
mdl-(1,2,0)-220-518CE4E12A0C1A3B	vertices = (vtx-A12-170-n2-0, vtx-C03-91-0-2, vtx-A17-271-0-2)	Δ = 220	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A12-13)	(2) : 4.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(3) : 3 x (irr-A17-18) + 2 x (irr-A17-153)	(1,2) : 1 x (irr-A12-13, irr-C3-6-q)	(1,3) : 1 x (irr-A12-13, irr-A17-18)
mdl-(1,2,0)-220-817C670516ED6259	vertices = (vtx-A12-170-n2-0, vtx-A05-93-0-2, vtx-A16-256-0-2)	Δ = 220	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 3 x (irr-A12-13)	(2) : 5 x (irr-A5-6) + 1 x (irr-A5-20-q)	(3) : 3 x (irr-A16-17) + 2 x (irr-A16-136)	(1,2) : 1 x (irr-A12-13, irr-A5-6)	(1,3) : 1 x (irr-A12-13, irr-A16-17)
mdl-(1,2,0)-220-C2A983033D1486C4	vertices = (vtx-A12-170-n2-0, vtx-A05-93-0-2, vtx-C09-269-0-2)	Δ = 220	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A12-13)	(2) : 5 x (irr-A5-6) + 1 x (irr-A5-20-q)	(3) : 3 x (irr-C9-18-q) + 1 x (irr-C9-152)	(1,2) : 1 x (irr-A12-13, irr-A5-6)	(1,3) : 1 x (irr-A12-13, irr-C9-18-q)
mdl-(1,2,0)-220-DD6C5DE060A97D8F	vertices = (vtx-A12-170-n2-0, vtx-A06-106-0-2, vtx-A16-256-0-2)	Δ = 220	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A12-13)	(2) : 3 x (irr-A6-7) + 2 x (irr-A6-21)	(3) : 3 x (irr-A16-17) + 2 x (irr-A16-136)	(1,2) : 1 x (irr-A12-13, irr-A6-7)	(1,3) : 1 x (irr-A12-13, irr-A16-17)
mdl-(1,2,0)-220-E407F6C0F87C7E73	vertices = (vtx-A12-170-n2-0, vtx-A06-106-0-2, vtx-C09-269-0-2)	Δ = 220	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 1 x (irr-A12-13)	(2) : 3 x (irr-A6-7) + 2 x (irr-A6-21)	(3) : 3 x (irr-C9-18-q) + 1 x (irr-C9-152)	(1,2) : 1 x (irr-A12-13, irr-A6-7)	(1,3) : 1 x (irr-A12-13, irr-C9-18-q)
mdl-(1,2,0)-220-1241CD0CDD7943B0	vertices = (vtx-A12-170-n2-0, vtx-C04-119-0-2, vtx-A16-256-0-2)	Δ = 220	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 1 x (irr-A12-13)	(2) : 3 x (irr-C4-8-q) + 1 x (irr-C4-27)	(3) : 3 x (irr-A16-17) + 2 x (irr-A16-136)	(1,2) : 1 x (irr-A12-13, irr-C4-8-q)	(1,3) : 1 x (irr-A12-13, irr-A16-17)
mdl-(1,2,0)-220-AAF7335311E11795	vertices = (vtx-A12-170-n2-0, vtx-C04-119-0-2, vtx-C09-269-0-2)	Δ = 220	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(2) : 3 x (irr-C4-8-q) + 1 x (irr-C4-27)	(3) : 3 x (irr-C9-18-q) + 1 x (irr-C9-152)	(1,2) : 1 x (irr-A12-13, irr-C4-8-q)	(1,3) : 1 x (irr-A12-13, irr-C9-18-q)
mdl-(1,2,0)-220-3A397ADB60BDEAA7	vertices = (vtx-A12-170-n2-0, vtx-A07-121-0-2, vtx-A15-241-0-2)	Δ = 220	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A12-13)	(2) : 3 x (irr-A7-8) + 2 x (irr-A7-28)	(3) : 3 x (irr-A15-16) + 2 x (irr-A15-120)	(1,2) : 1 x (irr-A12-13, irr-A7-8)	(1,3) : 1 x (irr-A12-13, irr-A15-16)
mdl-(1,2,0)-220-AEFA85B86696FF90	vertices = (vtx-A12-170-n2-0, vtx-A08-136-0-2, vtx-A14-226-0-2)	Δ = 220	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A12-13)	(2) : 3 x (irr-A8-9) + 2 x (irr-A8-36)	(3) : 3 x (irr-A14-15) + 2 x (irr-A14-105)	(1,2) : 1 x (irr-A12-13, irr-A8-9)	(1,3) : 1 x (irr-A12-13, irr-A14-15)
mdl-(1,2,0)-220-A628BC7DDF79CDD2	vertices = (vtx-A12-170-n2-0, vtx-A08-136-0-2, vtx-C08-239-0-2)	Δ = 220	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 1 x (irr-A12-13)	(2) : 3 x (irr-A8-9) + 2 x (irr-A8-36)	(3) : 3 x (irr-C8-16-q) + 1 x (irr-C8-119)	(1,2) : 1 x (irr-A12-13, irr-A8-9)	(1,3) : 1 x (irr-A12-13, irr-C8-16-q)
mdl-(1,2,0)-220-8314003984AE355C	vertices = (vtx-A12-170-n2-0, vtx-C05-149-0-2, vtx-A14-226-0-2)	Δ = 220	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 1 x (irr-A12-13)	(2) : 3 x (irr-C5-10-q) + 1 x (irr-C5-44)	(3) : 3 x (irr-A14-15) + 2 x (irr-A14-105)	(1,2) : 1 x (irr-A12-13, irr-C5-10-q)	(1,3) : 1 x (irr-A12-13, irr-A14-15)
mdl-(1,2,0)-220-72C74B80BB147E5A	vertices = (vtx-A12-170-n2-0, vtx-C05-149-0-2, vtx-C08-239-0-2)	Δ = 220	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(2) : 3 x (irr-C5-10-q) + 1 x (irr-C5-44)	(3) : 3 x (irr-C8-16-q) + 1 x (irr-C8-119)	(1,2) : 1 x (irr-A12-13, irr-C5-10-q)	(1,3) : 1 x (irr-A12-13, irr-C8-16-q)
mdl-(1,2,0)-220-4A87ACB38F898118	vertices = (vtx-A12-170-n2-0, vtx-A09-151-0-2, vtx-A13-211-0-2)	Δ = 220	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A12-13)	(2) : 3 x (irr-A9-10) + 2 x (irr-A9-45)	(3) : 3 x (irr-A13-14) + 2 x (irr-A13-91)	(1,2) : 1 x (irr-A12-13, irr-A9-10)	(1,3) : 1 x (irr-A12-13, irr-A13-14)
mdl-(1,2,0)-220-510232E85F474231	vertices = (vtx-A12-170-n2-0, vtx-A10-166-0-2, vtx-A12-196-0-2)	Δ = 220	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A12-13)	(2) : 3 x (irr-A10-11) + 2 x (irr-A10-55)	(3) : 3 x (irr-A12-13) + 2 x (irr-A12-78)	(1,2) : 1 x (irr-A12-13, irr-A10-11)	(1,3) : 1 x (irr-A12-13, irr-A12-13)
mdl-(1,2,0)-220-4B0FCB9B773E1FF6	vertices = (vtx-A12-170-n2-0, vtx-A10-166-0-2, vtx-C07-209-0-2)	Δ = 220	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 1 x (irr-A12-13)	(2) : 3 x (irr-A10-11) + 2 x (irr-A10-55)	(3) : 3 x (irr-C7-14-q) + 1 x (irr-C7-90)	(1,2) : 1 x (irr-A12-13, irr-A10-11)	(1,3) : 1 x (irr-A12-13, irr-C7-14-q)
mdl-(1,2,0)-220-939EE60430A78C61	vertices = (vtx-A12-170-n2-0, vtx-C06-179-0-2, vtx-A12-196-0-2)	Δ = 220	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 1 x (irr-A12-13)	(2) : 3 x (irr-C6-12-q) + 1 x (irr-C6-65)	(3) : 3 x (irr-A12-13) + 2 x (irr-A12-78)	(1,2) : 1 x (irr-A12-13, irr-C6-12-q)	(1,3) : 1 x (irr-A12-13, irr-A12-13)
mdl-(1,2,0)-220-C10AD648A95EBCE2	vertices = (vtx-A12-170-n2-0, vtx-C06-179-0-2, vtx-C07-209-0-2)	Δ = 220	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(2) : 3 x (irr-C6-12-q) + 1 x (irr-C6-65)	(3) : 3 x (irr-C7-14-q) + 1 x (irr-C7-90)	(1,2) : 1 x (irr-A12-13, irr-C6-12-q)	(1,3) : 1 x (irr-A12-13, irr-C7-14-q)
mdl-(1,2,0)-220-C6A05EE220FF99A9	vertices = (vtx-A12-170-n2-0, vtx-A11-181-0-2, vtx-A11-181-0-2)	Δ = 220	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A12-13)	(2) : 3 x (irr-A11-12) + 2 x (irr-A11-66)	(3) : 3 x (irr-A11-12) + 2 x (irr-A11-66)	(1,2) : 1 x (irr-A12-13, irr-A11-12)	(1,3) : 1 x (irr-A12-13, irr-A11-12)
mdl-(1,2,0)-221-AEF238040587818B	vertices = (vtx-A12-170-n2-0, vtx-A05-92-0-2, vtx-A17-271-0-2)	Δ = 221	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A12-13)	(2) : 4 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(3) : 3 x (irr-A17-18) + 2 x (irr-A17-153)	(1,2) : 1 x (irr-A12-13, irr-A5-6)	(1,3) : 1 x (irr-A12-13, irr-A17-18)
mdl-(1,2,0)-222-F37186278547DB43	vertices = (vtx-A12-170-n2-0, vtx-A03-61-0-2, vtx-A20-316-0-2)	Δ = 222	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 1 x (irr-A12-13)	(2) : 3 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 3 x (irr-A20-21) + 2 x (irr-A20-210)	(1,2) : 1 x (irr-A12-13, irr-A3-4)	(1,3) : 1 x (irr-A12-13, irr-A20-21)
mdl-(1,2,0)-222-4B5B7A04C7EEB0AE	vertices = (vtx-A12-170-n2-0, vtx-A03-61-0-2, vtx-C11-329-0-2)	Δ = 222	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(2) : 3 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 3 x (irr-C11-22-q) + 1 x (irr-C11-230)	(1,2) : 1 x (irr-A12-13, irr-A3-4)	(1,3) : 1 x (irr-A12-13, irr-C11-22-q)
mdl-(1,2,0)-222-70CEE0CD9AE9C0A6	vertices = (vtx-A12-170-n2-0, vtx-A04-76-0-2, vtx-A19-301-0-2)	Δ = 222	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 1 x (irr-A12-13)	(2) : 3 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 3 x (irr-A19-20) + 2 x (irr-A19-190)	(1,2) : 1 x (irr-A12-13, irr-A4-5)	(1,3) : 1 x (irr-A12-13, irr-A19-20)
mdl-(1,2,0)-222-69DC84069C1888FF	vertices = (vtx-A12-170-n2-0, vtx-C03-89-0-2, vtx-A19-301-0-2)	Δ = 222	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(2) : 3 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(3) : 3 x (irr-A19-20) + 2 x (irr-A19-190)	(1,2) : 1 x (irr-A12-13, irr-C3-6-q)	(1,3) : 1 x (irr-A12-13, irr-A19-20)
mdl-(1,2,0)-222-36753AD077C534B1	vertices = (vtx-A12-170-n2-0, vtx-A05-91-0-2, vtx-A18-286-0-2)	Δ = 222	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 1 x (irr-A12-13)	(2) : 3 x (irr-A5-6) + 2 x (irr-A5-15)	(3) : 3 x (irr-A18-19) + 2 x (irr-A18-171)	(1,2) : 1 x (irr-A12-13, irr-A5-6)	(1,3) : 1 x (irr-A12-13, irr-A18-19)
mdl-(1,2,0)-222-9EDC6D8334EDBA32	vertices = (vtx-A12-170-n2-0, vtx-A05-91-0-2, vtx-C10-299-0-2)	Δ = 222	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(2) : 3 x (irr-A5-6) + 2 x (irr-A5-15)	(3) : 3 x (irr-C10-20-q) + 1 x (irr-C10-189)	(1,2) : 1 x (irr-A12-13, irr-A5-6)	(1,3) : 1 x (irr-A12-13, irr-C10-20-q)
mdl-(1,2,0)-222-AB08CF0822345726	vertices = (vtx-A12-170-n2-0, vtx-C03-91-0-2, vtx-A18-286-0-2)	Δ = 222	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 1 x (irr-A12-13)	(2) : 4.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(3) : 3 x (irr-A18-19) + 2 x (irr-A18-171)	(1,2) : 1 x (irr-A12-13, irr-C3-6-q)	(1,3) : 1 x (irr-A12-13, irr-A18-19)
mdl-(1,2,0)-222-120AE68080E9F266	vertices = (vtx-A12-170-n2-0, vtx-C03-91-0-2, vtx-C10-299-0-2)	Δ = 222	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(2) : 4.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(3) : 3 x (irr-C10-20-q) + 1 x (irr-C10-189)	(1,2) : 1 x (irr-A12-13, irr-C3-6-q)	(1,3) : 1 x (irr-A12-13, irr-C10-20-q)
mdl-(1,2,0)-222-C351F0DC4954803B	vertices = (vtx-A12-170-n2-0, vtx-A05-93-0-2, vtx-A17-271-0-2)	Δ = 222	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A12-13)	(2) : 5 x (irr-A5-6) + 1 x (irr-A5-20-q)	(3) : 3 x (irr-A17-18) + 2 x (irr-A17-153)	(1,2) : 1 x (irr-A12-13, irr-A5-6)	(1,3) : 1 x (irr-A12-13, irr-A17-18)
mdl-(1,2,0)-222-B487BFFC730FE877	vertices = (vtx-A12-170-n2-0, vtx-A06-106-0-2, vtx-A17-271-0-2)	Δ = 222	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 1 x (irr-A12-13)	(2) : 3 x (irr-A6-7) + 2 x (irr-A6-21)	(3) : 3 x (irr-A17-18) + 2 x (irr-A17-153)	(1,2) : 1 x (irr-A12-13, irr-A6-7)	(1,3) : 1 x (irr-A12-13, irr-A17-18)
mdl-(1,2,0)-222-5443DA962A3598D6	vertices = (vtx-A12-170-n2-0, vtx-C04-119-0-2, vtx-A17-271-0-2)	Δ = 222	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(2) : 3 x (irr-C4-8-q) + 1 x (irr-C4-27)	(3) : 3 x (irr-A17-18) + 2 x (irr-A17-153)	(1,2) : 1 x (irr-A12-13, irr-C4-8-q)	(1,3) : 1 x (irr-A12-13, irr-A17-18)
mdl-(1,2,0)-222-2C3D358F2B7DA34A	vertices = (vtx-A12-170-n2-0, vtx-A07-121-0-2, vtx-A16-256-0-2)	Δ = 222	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 1 x (irr-A12-13)	(2) : 3 x (irr-A7-8) + 2 x (irr-A7-28)	(3) : 3 x (irr-A16-17) + 2 x (irr-A16-136)	(1,2) : 1 x (irr-A12-13, irr-A7-8)	(1,3) : 1 x (irr-A12-13, irr-A16-17)
mdl-(1,2,0)-222-1422B8296EF6DDC4	vertices = (vtx-A12-170-n2-0, vtx-A07-121-0-2, vtx-C09-269-0-2)	Δ = 222	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(2) : 3 x (irr-A7-8) + 2 x (irr-A7-28)	(3) : 3 x (irr-C9-18-q) + 1 x (irr-C9-152)	(1,2) : 1 x (irr-A12-13, irr-A7-8)	(1,3) : 1 x (irr-A12-13, irr-C9-18-q)
mdl-(1,2,0)-222-AC0FF7DB38DCD15F	vertices = (vtx-A12-170-n2-0, vtx-A08-136-0-2, vtx-A15-241-0-2)	Δ = 222	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 1 x (irr-A12-13)	(2) : 3 x (irr-A8-9) + 2 x (irr-A8-36)	(3) : 3 x (irr-A15-16) + 2 x (irr-A15-120)	(1,2) : 1 x (irr-A12-13, irr-A8-9)	(1,3) : 1 x (irr-A12-13, irr-A15-16)
